path,bytes,width,height,disposition,dest_dir,dest_name,profile,notes
unsorted-source-material/vp415 manual/image7 (2).jpg,1976501,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-07.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image8 (2).jpg,2573905,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-08.jpg,text-spread,3500x4956 two-page sheet of the operating instructions
unsorted-source-material/vp415 manual/image9 (2).jpg,1978482,3500,4956,publish,docs/operating-instructions/assets/originals,operating-instructions-scan-09.jpg,none,second exposure of the sheet photographed as scan-07; kept, not published
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_021_022.webp,4433766,6989,3513,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_030_031.webp,3003612,6983,3514,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_035_036.webp,7391412,7025,3569,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_039_040.webp,4234188,7014,3516,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_061_062.webp,7146490,7766,3519,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_063_064.webp,8291738,7750,3540,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_065_066.webp,7553572,6978,3518,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_067_068.webp,5792606,6979,3511,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_069_070.webp,8191096,6993,3515,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_071_072.webp,7349104,6984,3513,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_075_076.webp,15771298,6980,3517,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_077_078.webp,15478854,6986,3515,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_085_086.webp,5934608,6979,3512,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_087_088.webp,6501212,6987,3522,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_091_092.webp,8698626,6972,3511,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_094_095.webp,4639824,7006,3521,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/A4 trifold/vp415-colour300dpi-fixed_Page_096_097.webp,10892136,6984,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_001.webp,5132790,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_002.webp,2116218,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_003.webp,1710896,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_004.webp,2246584,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_005.webp,2165392,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_006.webp,2100530,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_007.webp,1666864,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_008.webp,3337576,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_009.webp,1396830,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_010.webp,1838406,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_011.webp,1567510,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_012.webp,3950440,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_013.webp,4075318,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_014.webp,2038102,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_015.webp,2329056,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_016.webp,6043134,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_017.webp,1906626,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_018.webp,1607202,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_019.webp,2283096,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_020.webp,7527420,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_023.webp,460166,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_024.webp,1542772,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_025.webp,2318450,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_026.webp,1500106,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_027.webp,875298,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_028.webp,1568186,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_029.webp,2213576,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_032.webp,5329980,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_033.webp,2479044,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_034.webp,3879324,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_037.webp,5473466,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_038.webp,1972456,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_041.webp,5161264,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_042.webp,2967658,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_043.webp,1399246,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_044.webp,3310854,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_045.webp,6120378,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_046.webp,4243762,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_047.webp,3280400,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_048.webp,5211484,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_049.webp,5799076,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_050.webp,4883496,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_051.webp,3098366,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_052.webp,1394238,2482,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_053.webp,3587776,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_054.webp,4322074,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_055.webp,2008600,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_056.webp,3996286,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
unsorted-source-material/vp415 service manual/Original PNG/vp415-colour300dpi-fixed_Page_057.webp,5082730,4964,3510,page-map,,,schematic,canonical source chosen by service-manual-sheet-map.csv publish_source
